"BLP.model.name","BLP.model.id","BLP.firm.id","BLP.cdid","BLP.id","BLP.price","BLP.mpd","BLP.air","BLP.mpg","BLP.space","BLP.hpwt","BLP.trend","BLP.share","BLP.outshr","BLP.y","augZ.1","augZ.2","augZ.3","augZ.4","augZ.5","augZ.6","augZ.7","augZ.8","augZ.9","augZ.10","augZ.11","augZ.12","augZ.13","augZ.14","augZ.15","augZ.16","augZ.17","augZ.18","augZ.19","augZ.20","augZ.21","augZ.22","augZ.23","augZ.24","augZ.25","augZ.26","augZ.27","augZ.28","augZ.29","augZ.30","augZ.31","augZ.32","augZ.33","augZ.34","augZ.35","augZ.36","augZ.37","augZ.38","augZ.39","augZ.40","augZ.41","augZ.42","augZ.43","augZ.44","augZ.45","augZ.46","augZ.47","augZ.48","Z.sum.other.1","Z.sum.other.hpwt","Z.sum.other.air","Z.sum.other.mpd","Z.sum.other.space","Z.sum.rival.1","Z.sum.rival.hpwt","Z.sum.rival.air","Z.sum.rival.mpd","Z.sum.rival.space"
"FDTORI",238,18,1,194,-5.16388865585868,1.71123626373626,0,1.538,1.5939,0.464297150176113,0,0.00403032575439439,0.880106290119383,2.16419212034172,14,7.64333180032522,0,3.59667974882261,11.1959,0,4.49716423705739,2.82403810952478,0.946861526439612,0.255175460829159,9.101938435,7.50327938213,0,0,0,0,0,0,1.96847868006693,6.2176568097189,0,2.84058983447802,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.64333180032522,0,25.1767582417582,22.3918,77,38.817873826821,0,149.170178571429,108.7156
"FDMUST",228,18,1,197,-4.57376519906855,1.73237637362637,0,1.557,1.425,0.49776862341229,0,0.00184373687683724,0.880106290119383,1.38213933872703,14,7.60986032708904,0,3.59365973312402,11.28035,0,4.46496247826528,2.80079357718378,0.945375845836086,0.254627299460858,9.2294114875,7.64774060163238,0,0,0,0,0,0,1.95879289689533,6.23301827937049,0,2.85908291650314,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.60986032708904,0,25.1556181318681,22.5607,77,38.817873826821,0,149.170178571429,108.7156
"FDCUST",211,18,1,201,-3.64290100153769,1.45866758241758,0,1.311,1.736,0.380952380952381,0,0.000509103725478433,0.880106290119383,0.0952414149667318,14,7.72667656954895,0,3.63276098901099,11.12485,0,4.56761136416576,2.86884189588909,0.963200678160635,0.260736511817601,8.9836437375,7.35547364775738,0,0,0,0,0,0,2.00259857035132,6.25701175688508,0,2.85453930288462,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.72667656954895,0,25.4293269230769,22.2497,77,38.817873826821,0,149.170178571429,108.7156
"FDGALA",218,18,1,203,-2.88734544598213,1.44309065934066,0,1.297,1.736,0.376850605652759,0,0.00330811686363909,0.880106290119383,1.96672401941275,14,7.73077834484857,0,3.63498626373626,11.12485,0,4.5707197017382,2.87060854376355,0.964123136628384,0.26102330937185,8.9836437375,7.35547364775738,0,0,0,0,0,0,2.00429189885927,6.26057209784516,0,2.85647084134615,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.73077834484857,0,25.4449038461538,22.2497,77,38.817873826821,0,149.170178571429,108.7156
"FDLTD ",222,18,1,205,-2.05524668055003,1.44754120879121,0,1.301,1.736,0.602863602110023,0,0.00481512088307637,0.880106290119383,2.34210606574841,14,7.50476534839131,0,3.63435047095761,11.12485,0,4.34929155796998,2.70502002804344,0.963860587647313,0.260941995116352,8.9836437375,7.35547364775738,0,0,0,0,0,0,1.95731471052353,6.06439281692025,0,2.85591897321429,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.50476534839131,0,25.4404532967033,22.2497,77,38.817873826821,0,149.170178571429,108.7156
"FDTHNB",235,18,1,207,1.31265455401786,2.05059065934066,0,1.843,1.677,0.820232399179768,0,0.000577254184414182,0.880106290119383,0.220872333397042,14,7.28739655132156,0,3.54820054945055,11.15435,0,4.03995489205485,2.37229057369405,0.92080861823861,0.244646276675347,9.0339854875,7.41991121313238,0,0,0,0,0,0,1.84170171210753,5.89991355683952,0,2.78978261626766,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.28739655132156,0,24.8374038461538,22.3087,77,38.817873826821,0,149.170178571429,108.7156
"LCCONT",277,18,1,209,6.55709899846231,2.07951923076923,0,1.869,1.8,0.719637223974763,0,0.000536954826324315,0.880106290119383,0.148503604981121,14,7.38799172652657,0,3.54406789638933,11.09285,0,4.19485834658895,2.55144340724737,0.918370288055674,0.243567269215433,8.9270677375,7.28044567975738,0,0,0,0,0,0,1.86819620493806,5.94000492197446,0,2.76804732486264,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.38799172652657,0,24.8084752747253,22.1857,77,38.817873826821,0,149.170178571429,108.7156
"LCMRKI",280,18,1,210,9.99907430710428,1.97048076923077,0,1.771,1.736,0.729562262642415,0,0.000447357369968204,0.880106290119383,-0.0340526031053301,14,7.37806668785892,0,3.55964481946625,11.12485,0,4.18047498564713,2.5358098933579,0.927382650693036,0.247478935758088,8.9836437375,7.35547364775738,0,0,0,0,0,0,1.87661206750085,5.95441837957813,0,2.79107446771978,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.37806668785892,0,24.9175137362637,22.2497,77,38.817873826821,0,149.170178571429,108.7156
"MCCOME",320,18,1,212,-6.12438248301917,2.12736263736264,0,1.912,1.3419,0.382848392036753,0,0.000935464035035095,0.880106290119383,0.703632336642483,14,7.72478055846458,0,3.53723312401884,11.3219,0,4.56616318943392,2.86801230645041,0.914262705204501,0.241715748414802,9.286893835,7.707401499875,0,0,0,0,0,0,1.96563078800085,6.33080629491469,0,2.83150637431319,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.72478055846458,0,24.7606318681319,22.6438,77,38.817873826821,0,149.170178571429,108.7156
"MCMONT",330,18,1,214,-4.90216026079695,1.64892857142857,0,1.482,1.638,0.449194547707559,0,0.000861284420181175,0.880106290119383,0.62101442321837,14,7.65843440279377,0,3.60558084772371,11.17385,0,4.51096033902885,2.83349093916821,0.951134263514155,0.256713897943963,9.0663067375,7.46009242075738,0,0,0,0,0,0,1.97616902245062,6.21978808897926,0,2.84248944024725,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.65843440279377,0,25.2390659340659,22.3477,77,38.817873826821,0,149.170178571429,108.7156
"MCCOUG",321,18,1,216,-3.64043186573522,1.65782967032967,0,1.49,1.4972,0.720504353047133,0,0.000747600335952967,0.880106290119383,0.479458161268422,14,7.3871245974542,0,3.60430926216641,11.24425,0,4.19360955795918,2.55009458276439,0.950533574082483,0.256501075851848,9.1766657775,7.58992877250138,0,0,0,0,0,0,1.91134276955944,6.04830886486067,0,2.85812104150314,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.3871245974542,0,25.2301648351648,22.4885,77,38.817873826821,0,149.170178571429,108.7156
"MCMONT",330,18,1,217,-2.23549359413028,1.53321428571429,0,1.378,1.8,0.595681310498883,0,0.000468909352690623,0.880106290119383,0.0129991082323828,14,7.51194764000245,0,3.6221114599686,11.09285,0,4.35789985704138,2.71275819546231,0.958648944896912,0.259277111846652,8.9270677375,7.28044567975738,0,0,0,0,0,0,1.95150939800134,6.05156524410276,0,2.83828653208399,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.51194764000245,0,25.3547802197802,22.1857,77,38.817873826821,0,149.170178571429,108.7156
"MCMARQ",327,18,1,218,-0.714505939809294,1.63001373626374,0,1.465,1.8,0.598251265531523,0,0.00112779710840482,0.880106290119383,0.890611183756123,14,7.50937768496981,0,3.60828296703297,11.09285,0,4.35483150400898,2.71001063623878,0.952399991131808,0.257158572287259,8.9270677375,7.28044567975738,0,0,0,0,0,0,1.94267358577796,6.04925228457338,0,2.82584088844192,0,0,77,38.817873826821,0,21.3100255102041,54.3578,0,21.2218218451563,12.5051010387051,6.1189577860379,1.82354014173175,40.19421627,30.9014030026415,0,0,0,0,0,0,10.5375229736634,28.4456010471216,0,14.5548748363422,0,0,14,7.50937768496981,0,25.2579807692308,22.1857,77,38.817873826821,0,149.170178571429,108.7156
"ODCUTL",376,19,1,221,-4.35648124845127,1.86478021978022,0,1.676,1.6016,0.445879458794588,0,0.00376657267982482,0.880106290119383,2.09651039977394,28,16.9698003304631,0,7.02614599686028,23.07205,0,10.8494055989651,7.2444382296811,1.79130954710377,0.463833881588251,19.2509345825,16.2301277002409,0,0,0,0,0,0,4.32269200871001,14.0988440964433,0,5.78064394162088,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.9698003304631,0,49.183021978022,46.1441,63,29.5098229880647,0,125.010370879121,84.9556
"ODDELT",377,19,1,224,-1.9219133472167,1.7301510989011,0,1.555,1.768,0.578313253012048,0,0.00170004199412082,0.880106290119383,1.30099786847505,28,16.8373665362456,0,7.04537872841444,22.98885,0,10.7137678721307,7.13966817175592,1.80118673981918,0.467640070421729,19.1107592225,16.0528581327529,0,0,0,0,0,0,4.29853456370409,13.9446754513833,0,5.7754814314168,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.8373665362456,0,49.3176510989011,45.9777,63,29.5098229880647,0,125.010370879121,84.9556
"OD98  ",370,19,1,226,0.218827393524037,1.86255494505495,0,1.674,1.7933,0.716364450414148,0,0.00169920211170436,0.880106290119383,1.30050371012254,28,16.6993153388435,0,7.02646389324961,22.9762,0,10.5350360649229,6.96546035796836,1.7914788194453,0.463901481748177,19.088234,16.0227754735982,0,0,0,0,0,0,4.25086330093658,13.8135761825821,0,5.75539481426609,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.6993153388435,0,49.1852472527473,45.9524,63,29.5098229880647,0,125.010370879121,84.9556
"ODTORN",385,19,1,227,1.71265455401787,1.92041208791209,0,1.726,1.76,0.773993808049536,0,0.00058073369728238,0.880106290119383,0.226881935734282,28,16.6416859812082,0,7.01819858712716,22.99285,0,10.449147675841,6.86940915665521,1.78701205079121,0.462090879311959,19.1178152225,16.0621932367529,0,0,0,0,0,0,4.22913202731272,13.7747898159624,0,5.75255156485479,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.6416859812082,0,49.1273901098901,45.9857,63,29.5098229880647,0,125.010370879121,84.9556
"PLVALA",421,16,1,231,-5.85524668055004,1.85254120879121,0,1.665,1.3608,0.440917107583774,0,0.00369573759673646,0.880106290119383,2.07752506999904,13,6.76332169042916,0,3.11379513343799,10.3805,0,3.77318153510954,2.25846482206552,0.761534082284194,0.190684709736995,8.447892975,6.9774998129375,0,0,0,0,0,0,1.6293202202816,5.4922569851796,0,2.4484140291405,0,0,78,39.7212639793094,0,21.7727237048666,55.28975,0,21.9669684950058,13.0850459517447,6.29400809999039,1.88410468582842,41.0204468725,31.6183616629974,0,0,0,0,0,0,10.8734964347446,29.2410224854938,0,14.9618078848116,0,0,13,6.76332169042916,0,21.7965659340659,20.761,78,39.7212639793094,0,152.409065934066,110.5795
"PLBARC",405,16,1,233,-5.20833310030312,1.66784340659341,0,1.499,1.4025,0.415282392026578,0,0.000288649589057532,0.880106290119383,-0.47219690585267,13,6.78895640598635,0,3.14018053375196,10.35965,0,3.79512996574227,2.27256320994979,0.77480361904649,0.195694359874731,8.4190855725,6.94764623619838,0,0,0,0,0,0,1.64706180771647,5.50104020777097,0,2.46139886479592,0,0,78,39.7212639793094,0,21.7727237048666,55.28975,0,21.9669684950058,13.0850459517447,6.29400809999039,1.88410468582842,41.0204468725,31.6183616629974,0,0,0,0,0,0,10.8734964347446,29.2410224854938,0,14.9618078848116,0,0,13,6.78895640598635,0,21.9812637362637,20.7193,78,39.7212639793094,0,152.409065934066,110.5795
"PLSATL",418,16,1,236,-5.01080223610559,1.6021978021978,0,1.44,1.6195,0.446291166512773,0,0.00172550842881997,0.880106290119383,1.3158666636945,13,6.75794763150016,0,3.14955847723705,10.25115,0,3.76841362556225,2.25529218666375,0.779184513567911,0.197229463092803,8.2551420725,6.76153794254212,0,0,0,0,0,0,1.64385884675773,5.43087271309589,0,2.44314108173077,0,0,78,39.7212639793094,0,21.7727237048666,55.28975,0,21.9669684950058,13.0850459517447,6.29400809999039,1.88410468582842,41.0204468725,31.6183616629974,0,0,0,0,0,0,10.8734964347446,29.2410224854938,0,14.9618078848116,0,0,13,6.75794763150016,0,22.0469093406593,20.5023,78,39.7212639793094,0,152.409065934066,110.5795
"PLFURY",410,16,1,240,-3.99351828548831,1.4175,0,1.274,1.728,0.39136302294197,0,0.000429554862319275,0.880106290119383,-0.0746608951028733,13,6.81287577507096,0,3.17594387755102,10.1969,0,3.81442441514331,2.2842394655919,0.790566790044798,0.200916666322325,8.164341135,6.6475144754015,0,0,0,0,0,0,1.66675736691584,5.45411933335774,0,2.45352103463501,0,0,78,39.7212639793094,0,21.7727237048666,55.28975,0,21.9669684950058,13.0850459517447,6.29400809999039,1.88410468582842,41.0204468725,31.6183616629974,0,0,0,0,0,0,10.8734964347446,29.2410224854938,0,14.9618078848116,0,0,13,6.81287577507096,0,22.2316071428571,20.3938,78,39.7212639793094,0,152.409065934066,110.5795
"PTVNTU",466,19,1,243,-5.618209643513,1.74684065934066,0,1.57,1.4235,0.62018102581294,0,0.000718339432479453,0.880106290119383,0.439531840836172,28,16.7954987634447,0,7.0429945054945,23.1611,0,10.6635895859617,7.09454603247123,1.80000246504169,0.467198883429064,19.38562716,16.3831011832685,0,0,0,0,0,0,4.28670768915641,14.0144905219236,0,5.81635853600864,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.7954987634447,0,49.3009615384615,46.3222,63,29.5098229880647,0,125.010370879121,84.9556
"PTLEMA",459,19,1,245,-4.53919729783399,1.65782967032967,0,1.49,1.5939,0.449055435119232,0,0.00244440278361029,0.880106290119383,1.66414574810231,28,16.9666243541385,0,7.0557103610675,23.0759,0,10.8465633069299,7.2425304719315,1.80618722163965,0.46945551072579,19.25708592,16.2374989391255,0,0,0,0,0,0,4.33512197602472,14.0980296380277,0,5.8052308907967,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.9666243541385,0,49.3899725274725,46.1518,63,29.5098229880647,0,125.010370879121,84.9556
"PTFIRB",452,19,1,248,-4.23796272993275,1.60442307692308,0,1.442,1.4208,0.458280657395702,0,0.000791079248905153,0.880106290119383,0.535987787310217,28,16.957399131862,0,7.0633398744113,23.16245,0,10.838192929797,7.2368342166935,1.8097428503348,0.47069841026888,19.3875470625,16.3851489758889,0,0,0,0,0,0,4.33643359910048,14.1303417880321,0,5.83114877678572,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.957399131862,0,49.4433791208791,46.3249,63,29.5098229880647,0,125.010370879121,84.9556
"PTCATL",450,19,1,250,-2.45277754474757,1.46979395604396,0,1.321,1.768,0.613195977434388,0,0.00240719299298098,0.880106290119383,1.64880625076474,28,16.8024838118233,0,7.08257260596546,22.98885,0,10.6722047839983,7.10251545802557,1.81818936332541,0.473482304602892,19.1107592225,16.0528581327529,0,0,0,0,0,0,4.31271993066185,13.913839122994,0,5.8083608191719,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.8024838118233,0,49.5780082417582,45.9777,63,29.5098229880647,0,125.010370879121,84.9556
"PTBNNV",448,19,1,251,-1.36635779166115,1.53432692307692,0,1.379,1.8,0.664609541894137,0,0.000606215129881817,0.880106290119383,0.269824559188597,28,16.7510702473636,0,7.07335361067504,22.97285,0,10.6065082475633,7.03952093431183,1.81423293814877,0.472208653778313,19.0822152225,16.0146652367529,0,0,0,0,0,0,4.29579756323922,13.8577557793412,0,5.79670419436813,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.7510702473636,0,49.5134752747253,45.9457,63,29.5098229880647,0,125.010370879121,84.9556
"PTGRNP",457,19,1,253,-0.509567668204358,1.73348901098901,0,1.558,1.6401,0.776598498576236,0,0.00105856680064791,0.880106290119383,0.827260833679513,28,16.6390812906815,0,7.04490188383045,23.0528,0,10.4451088627492,6.8647122378563,1.80095079438671,0.46755251003066,19.21973322,16.1921963706028,0,0,0,0,0,0,4.24915518470058,13.8190547682885,0,5.79089656112637,0,0,63,29.5098229880647,0,17.858624411303,42.4778,0,14.8863438351353,8.09614568850274,5.26330413848073,1.61058570685781,30.039068785,22.167183445646,0,0,0,0,0,0,8.17803177721527,20.5773751036274,0,11.5963141206829,0,0,28,16.6390812906814,0,49.3143131868132,46.1056,63,29.5098229880647,0,125.010370879121,84.9556
"ADSUPE",15,7,1,1474,-4.11944421141423,2.20190934065934,0,1.979,1.1136,0.465766185374942,0,3.76447297378367e-05,0.880106290119383,-2.50921739964319,4,1.37598036902292,0,1.31656789638933,2.264,0,0.505589865206923,0.197971536327393,0.440367529420218,0.149619296077166,1.293486775,0.74554210325375,0,0,0,0,0,0,0.442854452679727,0.791344455066538,0,0.736198112048666,0,0,87,45.0837562229245,0,23.5200412087912,63.52985,0,25.2120299212297,15.1302145549041,6.58626657501328,1.91258119285259,48.3277709925,37.9926839687131,0,0,0,0,0,0,12.0301396591064,33.9825964035901,0,16.6789446472724,0,0,4,1.37598036902292,0,9.21597527472528,4.528,87,45.0837562229245,0,164.640288461538,127.0597
"AD100L",4,7,1,1475,-2.88487631017967,1.98271978021978,0,1.782,1.2627,0.487908358082308,0,0.000281015657807907,0.880106290119383,-0.498999974170504,4,1.35383819631555,0,1.34788069073783,2.18945,0,0.484473438759074,0.18286517362039,0.459086448146914,0.158019657172034,1.2049101925,0.666506821700375,0,0,0,0,0,0,0.451167218627728,0.742642125208041,0,0.732517110282574,0,0,87,45.0837562229245,0,23.5200412087912,63.52985,0,25.2120299212297,15.1302145549041,6.58626657501328,1.91258119285259,48.3277709925,37.9926839687131,0,0,0,0,0,0,12.0301396591064,33.9825964035901,0,16.6789446472724,0,0,4,1.35383819631555,0,9.43516483516484,4.3789,87,45.0837562229245,0,164.640288461538,127.0597
"CPSC20",100,25,1,1478,-5.72438248301917,2.33208791208791,0,2.096,1.092,0.373878364905284,0,0.000636525886375907,0.880106290119383,0.318614723358028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,46.5516244124171,0,24.818012166405,65.80465,0,25.7947728941311,15.3769659417935,7.01458860881669,2.05634735486336,49.6331680075,38.7480773463989,0,0,0,0,0,0,12.4949452116081,34.8291418834351,0,17.4083860623038,0,0,0,0,0,0,0,91,46.5516244124171,0,173.726085164835,131.6093
"DTCB11",185,2,1,1479,-7.47499976696979,2.79717032967033,0,2.514,0.906,0.428481411468179,0,0.000798278241046254,0.880106290119383,0.545046845979626,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,3.65051222490899,90,46.0576708405438,0,24.3987068288854,65.40165,0,25.5579327218111,15.2657535889522,6.84139066483563,1.98558242956728,49.4800590075,38.6958650693989,0,0,0,0,0,0,12.2932540382877,34.6212595307243,0,17.2342510034341,0,0,1,0.439350525310411,0,2.47005494505495,0.992,90,46.0576708405438,0,170.790947802198,130.8033
